corp_code,corp_name,stock_name,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
00347619,한국통신데이타(주),한국통신데이타,045760,진 병 현,기타,1101111631103.0,2098121969,서울특별시 서초구 방배동 792-10 일건빌딩 402호,www.ktdata.co.kr,미제공,02-571-6162,02-571-6163,58221,19990108,12
00372013,(주)케너텍,케너텍,062730,정복임,기타,1101111465213.0,1168165855,경상북도 포항시 북구 청하면 이가리 366 ,www.kenertec.co.kr,미제공,(054)261-8040,054-261-6080,291,19970924,12
00353735,(주)다휘,다휘,055250,이근훈,기타,1159110011511.0,4108130850,서울특별시 강남구 청담동 92-3 삼이빌딩 6층 ,www.dahui.co.kr,미제공,02-501-4694,02-501-4694,291,19950412,12
00186540,코오롱아이넷(주),코오롱아이넷,022520,박동문,기타,1101110712350.0,1108125442,서울특별시 금천구 가산동 533-2 롯데센터 ,www.koloninet.com,미제공,02-2028-9200,(02)3660-7373,58221,19900720,12
00596066,한국 베트남15-1유전 해외자원개발투자회사,한국베트남15-1유전해외자원개발투자회사,093820,한국투자신탁운용,기타,1101113553785.0,1078684173,서울특별시 영등포구 여의도동 15-24,-,미제공,02-2168-0436,02-2168-0484,64201,20061101,1
00150226,(주)씨앤중공업,씨앤중공업,008400,임 갑 표,기타,1101110302440.0,1198107062,전라남도 목포시 연산동 1282,www.cnhi.co.kr,미제공,02-3706-4318,02-864-7678,30203,19730108,12
00215107,(주)이앤텍,이앤텍,047450,이 원 호,기타,1301110006783.0,1348104083,경기도 화성시 마도면 쌍송리 667-3 (3블록 9로트) ,entech.or.kr,미제공,031-783-0800,031-783-9537,26321,19771102,12
00540784,골든브릿지더블유엠경매부동산일호투자회사,골든브릿지더블유엠경매부동산일호투자회사,084160,골든브릿지자산운용,기타,1101113209437.0,1078663085,서울특별시 영등포구 여의도동 익스콘벤처빌딩 15-24,www.gbam.co.kr,미제공,02-2168-0400,02-2168-0484,64209,20050415,4
00255309,(주)써니트렌드,써니트렌드,035500,박진호,기타,1101110926620.0,2118608741,서울특별시 성동구 성수동2가 278-20 이글타운 204호 ,www.enterone.co.kr,미제공,02-463-0071,02-463-0072,59111,19930312,12
00686970,(주)다산자기관리부동산투자회사,다산자기관리부동산투자회사,105380,"이화열 , 명재은 (각자대표)",기타,1101113801530.0,2148819066,서울특별시 강남구 대치동 889-13 금강타워 17층,www.dasanreit.com,미제공,02-3468-7705,02-574-5916,6811,20071207,12
00359094,(주)더 체인지,더체인지,054120,이정열,기타,1741110008836.0,5148121269,서울특별시 강남구 신사동 590 ICL빌딩 4층 ,www.puretec.co.kr,미제공,054-979-8000,054-979-8009,2811,19941109,12
00581000,(주)디앤샵,디앤샵,090090,이석원,기타,1101113449843.0,2208728715,서울특별시 영등포구 문래동 6가 10번지 GS강서타워 6층 ,www.dnshop.com,미제공,02-6718-2029,02-6718-2202,4791,20060501,12
00264556,(주)에이스일렉트로닉스,에이스일렉트로닉스,038690,탁수진,기타,1355110096749.0,1338139823,전라북도 군산시 소룡동 1648번지 ,www.aceelec.com,미제공,031 -498 -8724,031 -498 -6010,2622,19990324,12
00298252,(주)엘앤피아너스,엘앤피아너스,061140,이강원,기타,1101111250648.0,2158152531,대전광역시 유성구 탑립동 850 ,www.lnphonors.co.kr,미제공,042-671-1800,031-711-8522,26,19960314,12
00133928,세신(주),세신,004230,김학래,기타,1845110000858.0,6218103201,경상남도 양산시 산막동 303-3,www.seshin.co.kr,미제공,055-380-6000,055-387-1256,25931,19650428,12
00385451,(주)케이에스리소스,케이에스리소스,066340,신은성,기타,1101111736888.0,1168175412,충청북도 음성군 대소면 오산리 119-1 ,www.ksresource.co.kr,미제공,02-2051-0119,02-2052-0105,2642,19990719,12
00508566,(주)국제개발,국제개발,080570,정광명,기타,1748110037336.0,5158127228,경상북도 경산시 옥산동133-6 ,www.icc.co.kr/index.html,미제공,(053)815-0031,053-815-0071,41224,20041203,12
00148188,(주)으뜸상호저축은행,으뜸상호저축은행,032150,"김종태,한효섭",기타,2201110001312.0,6168100634,제주특별자치도 제주시 이도1동 1289-15번지,미제공,미제공,064-720-3360,064-720-3399,64132,19741121,6
00363325,산양전기(주),산양전기,079870,송 상엽,기타,1341110027363.0,1258116192,경기도 평택시 세교동541-2 ,www.syflex.co.kr,미제공,031-659-0000,031-657-8282,2622,19890704,12
00336570,(주)사이버패스,사이버패스,063280,유종준,기타,1101112034372.0,2118663201,서울특별시 강남구 논현동 36-8 로얄토토빌딩 34층 ,www.cyberpass.com,미제공,02-6005-1145,02-6005-1111,58221,20000724,12
00451268,케이이엔지(주),케이이엔지,077960,윤 순균,기타,1760110019338.0,5138115819,경기도 화성시 양감면 송산리 538-1 ,www.k-eng.co.kr,미제공,(054)474-3061,0313661769,29271,19990625,12
00798530,동양밸류오션기업인수목적(주),동양밸류오션기업인수목적,122290,박순화,기타,1101114245216.0,1048625229,서울특별시 중구 을지로2가 88 ~199 185 동양종합금융증권빌딩,http//,미제공,3770-2045,02-3770-2687,64999,20091221,6
00362380,(주)뉴젠비아이티,뉴젠비아이티,054650,"조상기, 김재호(각자대표)",기타,1101110973077.0,1208132222,서울특별시 광진구 화양동 42-24 ,www.newgenbit.com,미제공,(02)554-6431,02-554-7649,4659,19930917,12
00244862,(주)룩소네이트,룩소네이트,033880,맹필재,기타,1101111398224.0,2128136191,서울특별시 구로구 구로동 182-13 대륭포스트타워2차 605호 ,www.grandport.com,미제공,02-2082-1300,02-2082-1319,14120,19970403,12
00297165,(주)현대오토넷,현대오토넷,042100,제 양현,기타,1344110015057.0,1268143483,충청북도 진천북 문백면 문덕리 723번지,www.hyundaiautonet.com,미제공,043-539-9114,031-596-8203,2629,20000215,12
00105767,LG마이크론(주),LG마이크론,016990,허영호,기타,1753110001075.0,5138101770,경상북도 구미시 구포동 624번지 ,www.lgmicron.com,미제공,054-479-0276,-    -,2629,19830511,12
00173397,(주)서광건설산업,서광건설산업,001600,"이승 , 한윤우",기타,1101110028757.0,2098106013,경기도 포천군 가산면 가산리 469-2,www.skce.co.kr,미제공,02-6222-5000,02-6222-5100,41221,19551202,12
00259606,(주)플러스프로핏,플러스프로핏,036660,한도경,기타,1101110644850.0,2208122913,전라남도 무안군 삼향면 남악지구 ,www.sejongrobot.com,미제공,02-3447-5630,02-3447-5635,58111,19890823,6
00178471,(주)한와이어리스,한와이어리스,037020,한희석,기타,1201110003228.0,1228104213,서울특별시 강남구 논현동 261-1 논현센타 2층 ,www.ubdigm.com,미제공,02-2106-6300,02-2106-6408,62090,19750320,12
00331733,(주)포휴먼,포휴먼,049690,이용희,기타,1101110626171.0,1138128754,경기도 시흥시 정왕동 1600-1 ,www.forhuman.co.kr,미제공,031-497-6644,02-2088-7997,715,19890501,12
00104892,(주)알이네트웍스,알이네트웍스,023670,오경환,기타,1201110045759.0,1228117794,경상남도 진주시 문산읍 상곡리 1033번지 바이오센타 21 ,www.bnr-enterprise.com,미제공,02-3460-2500,02-3288    -6011,28303,19880610,12
00647917,(주)케이알제2호개발전문위탁관리부동산투자회사,케이알제2호개발전문위탁관리부동산투자회사,101790,백경택,기타,1101113777004.0,1208720655,서울특별시 강남구 대치동 996-1,-,미제공,02-2151-7854,02-3287-0115,68129,20071026,12
00597764,미래에셋맵스 오퍼튜니티 베트남 주식혼합형 투자회사 1호,미래에셋맵스오퍼튜니티베트남주식혼합형투자회사1호,094520,미래에셋맵스자산운용,기타,1101113569550.0,1078684815,서울특별시 영등포구 여의도동 미래에셋빌딩 -,www.miraeasset.com,미제공,02-769-7822,02-769-7816,64999,20061127,11
00355821,(주)씨티엘테크,씨티엘테크,088960,"유병혁, 천무진",기타,1501110046602.0,3018143497,충청북도 청주시흥덕구 송정동 27-15 ,www.htech21.com,미제공,043-261-1600,043)261-1649,263,20000525,12
00329677,이디디컴퍼니(주),이디디컴퍼니,052650,최규대,기타,1101110664684.0,1128141472,인천광역시 남동구 논현동 438-7 48B/8L ,www.jaty.co.kr,미제공,(02)879-2011,02-879-2585,2642,19891219,12
00244871,(주)케이티프리텔,케이티프리텔,032390,권행민,기타,1101111360405.0,1108136503,서울특별시 송파구 신천동 7-18번지 ,www.ktf.com,미제공,02-2010-0114,02-2010-0555,61220,19970103,12
00246383,(주)메카포럼,메카포럼,035830,장기남,기타,1101110857601.0,2298107622,서울특별시 강남구 논현동 130-17 그린빌딩 4층 ,www.imartin.co.kr,미제공,02  -6243-6000,02-549-3366,90191,19920515,12
00345499,(주)에스피코프,에스피코프,048130,김경환 단독 대표이사,기타,1101111752800.0,2298140086,경기도 성남시 중원구 상대원동 190-1 SKn 테크노파크 제테크센터 401호 ,www.namaeintl.com,미제공,(031)714-9221,0317149246,46800,19990813,12
00348140,(주)이롬텍,이롬텍,045400,장형철,기타,1349110002359.0,1248134881,경기도 용인시 유방동 572-2 ,www.masterstechron.com,미제공,031-211-8626,031-211-8628,26,19861121,10
00258944,(주)세계투어,세계투어,047600,김영인,기타,1101111022162.0,2118601544,경기도 용인시 죽전동 454번지 수지1차 길훈아파트상가동 203호 ,www.segyetour.com,미제공,02-6900-9000,02-6900-9091,75210,19940325,12
00259855,(주)코아정보시스템,코아정보시스템,039990,제이슨리 (Jason Lee),기타,1101110736251.0,1208120139,서울특별시 강남구 역삼동 624-14 ,www.coreinfo.co.kr,미제공,02  -3433-8505,02-2006-6402,62021,19901213,12
00152914,FnC코오롱(주),FnC코오롱,001370,제환석,기타,1101110003973.0,2028144656,서울특별시 중구 무교동 코오롱빌딩 14층,www.fnckolon.com,미제공,02-3677-8133,02-3677-7513,1419,19541217,12
00264130,(주)옥션,옥션,043790,박주만,기타,1101111253569.0,2148602085,서울특별시 서초구 서초동 1303-22 교보타워,www.auction.co.kr,미제공,02-530-9750,02-530-9747,4610,19960322,12
00111591,인터피온반도체,인터피온반도체,014010,최상철,기타,1115110001788.0,1278102976,경기도 부천시 원미구 약대동 192번지 테크노파크 2단지 관리동401호,www.interpion.co.kr,미제공,032-234-3928,032-234-3939,2612,19790412,12
00335924,(주)지앤디윈텍,지앤디윈텍,061050,정대윤,기타,1101111552812.0,1198127980,충청남도 아산시 배방면 휴대리 37-1 ,www.eurasiarnt.com,미제공,(041)539-2640,041-539-2626,2642,19980605,12
00200798,(주)에이스 앤 파트너스,에이스앤파트너스,032930,구관영,기타,1101110305858.0,1308131462,인천광역시 남동구 논현동 451-3 남동공단 24블럭 5롯트,www.acetech.co.kr,미제공,032 -610 -3574,032-810-5505,2642,19820105,12
00262275,엠씨티티코어(주),엠씨티티코어,052210,김영기,기타,1101111368938.0,2208142296,서울특별시 강남구 논현동 201-6 노벨테크빌딩 12층 ,www.mcttcore.net,미제공,02-515-2937,02)515-2947,26410,19970123,12
00617299,GB 블루오션베트남주식혼합형 투자회사 1호,GB블루오션베트남주식혼합형투자회사1호,094950,(주)골든브릿지자산운용,기타,1101113593757.0,1078686680,서울특별시 영등포구 여의도동 익스콘벤처빌딩 4층,_,미제공,02-2168-0416,02-2168-0484,64201,20070105,1
00540304,(주)네이쳐글로벌,네이쳐글로벌,088020,박지우,기타,1101111965875.0,2148658541,경기도 성남시 분당구 정자동 25-1 인텔리지1 킨스타워 4층 ,www.pentamicro.com,미제공,031-713-4170,031-713-4174,2611,20000510,12
00316488,(주)제이콤,제이콤,060750,한광선,기타,1352110004813.0,1388116640,경기도 의왕시 오전동 124-4 ,www.jcomco.com,미제공,031-428-7200,031-451-2994,2642,19980501,12
00392600,(주)투미비티,투미비티,058900,조상원,기타,1101111170408.0,1168137010,서울특별시 강남구 역삼동 707-34번지 한신인터밸리24서관 2103호 ,www.mococo.com,미제공,02-2183-1863,02-3430-3636,58221,19950623,12
00268358,(주)에스브이에이치,에스브이에이치,046240,김형기,기타,1801110241743.0,6018132319,서울특별시 서초구 서초동 1585-13 성현빌딩 ,www.edu.co.kr,미제공,02-573-6911,02-554-9677,58221,19970926,12
00247887,(주)아이피에스,아이피에스,051820,이문용,기타,1347110016439.0,1258118225,경기도 평택시 지제동 33번지 ,www.ips-tech.com,미제공,031-659-2126,031-655-7115,29271,19960327,12
00240370,동부씨엔아이(주),동부씨엔아이,044640,"김준기,이봉",기타,1101111054339.0,2118603751,서울특별시 강남구 삼성동 154-17 ,www.dongbucni.co.kr,미제공,02-2136-6000,02-2136-6006,58221,19940706,12
00210537,(주)지엔텍홀딩스,지엔텍홀딩스,065410,정 봉 규,기타,1746110009892.0,5068107984,서울특별시 강남구 역삼동 737 강남파이낸스센터 28층 ,www.gentechholdings.com,미제공,(02)2016-0700,(054)278-1493,74100,19900326,12
00159281,(주)케드콤,케드콤,011050,김학전,기타,1101110191752.0,1058103112,서울특별시 마포구 도화동 22,www.kedcom.com,미제공,02-718-4851,031-489-2429,2642,19760213,12
00158839,(주)제너비오믹스,제너비오믹스,017010,최수용,기타,1101110350762.0,2148119937,서울특별시 서초구 서초동 1666-11 예원빌딩 ,www.oval.co.kr,미제공,02-2051-5830,02-2051-5831,27214,19830530,12
00189343,(주)솔로몬저축은행,솔로몬저축은행,007800,"임석, 정일대",기타,1101110128341.0,2018145384,서울특별시 강남구 대치동 889-11 대치빌딩,www.solomonbank.com,미제공,02-2022-8000,02-2022-8008,64131,19720406,6
00252588,(주)엠트론스토리지테크놀로지,엠트론스토리지테크놀로지,046320,정유석,기타,1101110736194.0,2208104803,경기도 성남시 중원구 상대원동 307-2 선택시티Ⅱ 807호 ,www.mtron.net,미제공,02-3430-3000,02-3430-3039,46510,19901212,12
00267997,(주)에스티앤아이,에스티앤아이,031800,김영곤,기타,1344110006030.0,3038111384,경기도 화성시 동탄면 금곡리 583 ,www.stnicorp.com,미제공,031-372-4671,031-546-5441,2611,19940530,12
00299686,(주)유퍼트,유퍼트,060670,조준희 / 하현,기타,1101110527650.0,1238124982,충청남도 연기군 전의면 신방리 59 ,www.upert.co.kr,미제공,(041)863-6812,02-519-1941,2811,19870415,12
00463050,(주)엑스로드,엑스로드,074140,황규형,기타,1101111841926.0,2208174221,"서울특별시 강남구 신사동 503번지5 호두원빌딩6,7층 ",www.myxroad.com,미제공,02)3014-1500,02-548-0379,26429,20000104,12
00238913,(주)선우중공업,선우중공업,068770,오정균,기타,1101110543614.0,1198105195,충청남도 천안시 백석동 555-12 ,www.sunwooheavy.co.kr,미제공,041-552-1131,041-552-1130,292,19870908,12
00107446,(주)남양,남양,003020,홍순기,기타,1801110006569.0,6018107843,부산광역시 영도구 남항동 3가 141-205,www.namyang.net,미제공,051-413-0071,051-413-2400,13922,19601019,6
00114303,(주)엘지데이콤,엘지데이콤,015940,박종응,기타,1101110315948.0,1068106499,서울특별시 강남구 역삼동 706-1 18층,www.lgdacom.net,미제공,02-2089-2126,02-6220-0311,61210,19820329,12
00318617,(주)LG파워콤,LG파워콤,045820,이정식,기타,1101111863889.0,1208198035,서울특별시 서초구 서초동 1329-7 신덕빌딩,www.lgpwc.com,미제공,02-2086-5235,02)2086-5029,61210,20000126,12
00267775,동산진흥(주),동산진흥,031960,정 준 호,기타,1101110174865.0,2148102042,서울특별시 강남구 역삼1동 683-17 동양빌딩 ,없음,미제공,02  -588 -2552,02-588-2551,14111,19850119,12
00394574,티이씨(주),티이씨,067950,배정현,기타,1301110049121.0,1248158791,경기도 시흥시 정왕동 2210번지 스틸랜드 C블럭 1515호,www.thec.co.kr,미제공,02-6933-5700,02-6933-5707,292,19981026,12
00110176,한국기술산업(주),한국기술산업,008320,구자준,기타,1301110006949.0,1348104123,서울특별시 금천구 가산동 429-1 뉴티캐슬 1306호-1310호 ,www.koreati.com,미제공,02-2090-3000,02-2090-3010,28302,19721226,10
